timestamp_ms,temperature_c,humidity_percent,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_mag_g,gyro_mag_dps,accel_mag_mean,accel_mag_std,accel_mag_rms,accel_mag_max,accel_mag_min,gyro_mag_mean,gyro_mag_std,gyro_mag_rms,gyro_mag_max,gyro_mag_min,accel_z_std,gyro_z_std,temp_change_rate,humidity_change_rate
491151,2.5,20.5,-0.04,-0.03,1.07,0.0,1.33,1.59,1.071167587261676,2.072920644887305,1.071102268725313,0.0070648718572669305,1.0711209082078457,1.0811567878897121,1.0611785900591852,2.0979654983481666,0.030015990300084106,2.0981372691032396,2.130023474049054,2.061286006356226,0.0070710678118627015,0.03834057903685294,0.0,0.0
492151,2.5,20.5,-0.04,-0.03,1.06,0.02,1.31,1.53,1.0611785900591852,2.0142988854685893,1.0711022687253131,0.0070648718572669305,1.0711209082078457,1.0811567878897121,1.0611785900591852,2.0764575104078284,0.043934716756095116,2.076829314122853,2.130023474049054,2.0142988854685893,0.0070710678118627015,0.040620192034027204,0.0,0.0
493151,2.5,20.5,-0.04,-0.03,1.07,0.02,1.27,1.59,1.071167587261676,2.0350429970887594,1.0691044285997058,0.0044329375837275945,1.0691117808723278,1.071167587261676,1.0611785900591852,2.0712089085543353,0.04761377326188734,2.071646688023805,2.130023474049054,2.0142988854685893,0.0044721359549953115,0.03741657387951497,0.0,0.0
494151,2.5,20.5,-0.03,-0.03,1.07,0.0,1.36,1.47,1.0708407911543154,2.0026232796010337,1.0690390693782335,0.004397178487460151,1.069046303955072,1.071167587261676,1.0611785900591852,2.0509818562189484,0.051640892939896654,2.051501888860939,2.130023474049054,2.0026232796010337,0.0044721359549953115,0.05019960160082303,0.0,0.0
495151,2.5,20.5,-0.04,-0.03,1.07,-0.03,1.36,1.59,1.071167587261676,2.092510453976276,1.0691044285997058,0.0044329375837275945,1.0691117808723278,1.071167587261676,1.0611785900591852,2.043479252204393,0.03828422991915841,2.043766131434808,2.092510453976276,2.0026232796010337,0.0044721359549953115,0.05366563146820625,0.0,0.0
496151,2.5,20.5,-0.03,-0.03,1.07,0.11,1.34,1.65,1.0708407911543154,2.1284266489592727,1.0690390693782335,0.004397178487460151,1.069046303955072,1.071167587261676,1.0611785900591852,2.0545804530187866,0.053841922227775646,2.0551447637575313,2.1284266489592727,2.0026232796010337,0.0044721359549953115,0.06841052551238935,0.0,0.0
497151,2.5,20.5,-0.04,-0.03,1.06,-0.06,1.65,1.57,1.0611785900591852,2.2783766150485305,1.0690390693782337,0.004397178487460151,1.069046303955072,1.071167587261676,1.0611785900591852,2.1073959989347744,0.10736679929062909,2.109582897162375,2.2783766150485305,2.0026232796010337,0.0044721359549953115,0.0654217089419196,0.0,0.0
498151,2.5,20.5,-0.03,-0.03,1.07,-0.08,1.28,1.62,1.0708407911543154,2.066204249342257,1.0689737101567613,0.004359901617050715,1.0689808230272422,1.071167587261676,1.0611785900591852,2.113628249385474,0.10292972965768886,2.1156322931927467,2.2783766150485305,2.0026232796010337,0.0044721359549953115,0.0685565460104374,0.0,0.0
499151,2.5,20.5,-0.04,-0.04,1.06,0.02,1.31,1.6,1.061508360777248,2.0679700191250356,1.067107224081348,0.005264540981881972,1.0671176130117992,1.071167587261676,1.0611785900591852,2.126697597290274,0.08844016111191846,2.1281682264332398,2.2783766150485305,2.066204249342257,0.0054772255750482795,0.03049590137840018,0.0,0.0
500151,2.5,20.5,-0.04,-0.03,1.07,-0.02,1.4,1.6,1.071167587261676,2.1261232325526196,1.067107224081348,0.005264540981881972,1.0671176130117992,1.071167587261676,1.0611785900591852,2.133420153005543,0.08644688215916861,2.134820835573796,2.2783766150485305,2.066204249342257,0.0054772255750482795,0.02949576242244133,0.0,0.0
501151,2.5,20.5,-0.04,-0.03,1.07,0.0,1.4,1.57,1.071167587261676,2.1035446275275453,1.06717258330282,0.005324172093582213,1.0671832082636983,1.071167587261676,1.0611785900591852,2.128443748719197,0.08751577383818405,2.1298826258740178,2.2783766150485305,2.066204249342257,0.0054772255750482795,0.02167948340900148,0.0,0.0
502151,2.5,20.5,-0.04,-0.03,1.06,-0.03,1.3,1.45,1.0611785900591852,1.947665268982327,1.06717258330282,0.005324172093582213,1.0671832082636985,1.071167587261676,1.0611785900591852,2.0623014795059573,0.06885317372648338,2.0632207831446445,2.1261232325526196,1.947665268982327,0.0054772255750482795,0.06833739825952748,0.0,0.0
503151,2.5,20.5,-0.04,-0.03,1.06,-0.05,1.39,1.51,1.0611785900591852,2.0529734533110746,1.065240143083794,0.005412666027262802,1.0652511440970154,1.071167587261676,1.0611785900591852,2.0596553202997203,0.06891989516172092,2.060577588929861,2.1261232325526196,1.947665268982327,0.0054772255750483905,0.06503845017281203,0.0,0.0
504151,2.5,20.4,-0.03,-0.03,1.07,-0.02,1.5,1.57,1.0708407911543154,2.1714741536569115,1.0671066291592077,0.00541317888048606,1.0671176130117994,1.071167587261676,1.0611785900591852,2.0803561472060954,0.0855738042571761,2.0817636753483812,2.1714741536569115,1.947665268982327,0.0054772255750482795,0.06000000000734479,0.0,-0.10000000000000142
505151,2.5,20.4,-0.04,-0.03,1.07,-0.14,1.37,1.54,1.071167587261676,2.0659380436015016,1.0671066291592075,0.00541317888048606,1.0671176130117994,1.071167587261676,1.0611785900591852,2.0683191094158717,0.0816705395427276,2.0696086586598925,2.1714741536569115,1.947665268982327,0.0054772255750482795,0.05019960160082367,0.0,0.0
506151,2.5,20.4,-0.04,-0.03,1.06,0.05,1.31,1.54,1.0611785900591852,2.0224242878288425,1.0651088297187095,0.005382942415809339,1.0651197115817548,1.071167587261676,1.0611785900591852,2.0520950414761314,0.08097793485959892,2.05337283511787,2.1714741536569115,1.947665268982327,0.0054772255750483905,0.04549725267399605,0.0,0.0
507151,2.5,20.4,-0.03,-0.03,1.07,-0.03,1.27,1.6,1.0708407911543154,2.0429880077964238,1.0670412699377354,0.005353532673037223,1.0670520137275408,1.071167587261676,1.0611785900591852,2.0711595892389507,0.05828760483335127,2.071815628862762,2.1714741536569115,2.0224242878288425,0.0054772255750482795,0.03420526276585696,0.0,0.0
508151,2.5,20.4,-0.04,-0.03,1.07,0.06,1.39,1.59,1.071167587261676,2.112770692716084,1.0690390693782337,0.00439717848746014,1.069046303955072,1.071167587261676,1.0611785900591852,2.0831190371199524,0.05973982326167081,2.083804213451926,2.1714741536569115,2.0224242878288425,0.0044721359549953115,0.027748873866902377,0.0,0.0
509151,2.5,20.4,-0.04,-0.03,1.08,0.02,1.33,1.5,1.0811567878897121,2.004819193842677,1.071102268725313,0.007064871857266924,1.0711209082078457,1.0811567878897121,1.0611785900591852,2.0497880451571056,0.04196680130230305,2.050131703086414,2.112770692716084,2.004819193842677,0.0070710678118627015,0.04098780307458934,0.0,0.0
510151,2.5,20.4,-0.04,-0.03,1.07,0.05,1.39,1.57,1.071167587261676,2.0974985101305794,1.071102268725313,0.007064871857266924,1.0711209082078457,1.0811567878897121,1.0611785900591852,2.0561001384629214,0.04706671609246073,2.0565310598189375,2.112770692716084,2.004819193842677,0.0070710678118627015,0.040620192034027766,0.0,0.0
511151,2.5,20.4,-0.03,-0.03,1.07,0.0,1.07,1.42,1.0708407911543154,1.778004499431877,1.073034708944339,0.004543319372700973,1.0730424036355692,1.0811567878897121,1.0708407911543154,2.0072161807835283,0.1351998687083862,2.0108555393165366,2.112770692716084,1.778004499431877,0.004472135954995088,0.07569676347692411,0.0,0.0
512151,2.5,20.4,-0.03,-0.03,1.07,0.03,1.39,1.65,1.0708407911543154,2.1576607703714688,1.073034708944339,0.004543319372700973,1.0730424036355692,1.0811567878897121,1.0708407911543154,2.0301507332985373,0.15152557575223663,2.0346695063326625,2.1576607703714688,1.778004499431877,0.004472135954995088,0.08848728722749581,0.0,0.0
513151,2.5,20.4,-0.04,-0.03,1.07,0.0,1.37,1.53,1.071167587261676,2.0537283169883986,1.073034708944339,0.004543319372700973,1.0730424036355692,1.0811567878897121,1.0708407911543154,2.0183422581530004,0.1456645502175866,2.022542953808398,2.1576607703714688,1.778004499431877,0.004472135954995088,0.0850294066831081,0.0,0.0
514151,2.5,20.4,-0.04,-0.03,1.07,0.06,1.3,1.5,1.071167587261676,1.9858499439786481,1.0710368688187317,0.00017899359974726182,1.071036880784224,1.071167587261676,1.0708407911543154,2.014548408180194,0.14635022675447895,2.018796671287131,2.1576607703714688,1.778004499431877,0.0,0.0850294066831081,0.0,0.0
515151,2.5,20.4,-0.04,-0.03,1.07,-0.05,1.27,1.56,1.071167587261676,2.012212712413874,1.0710368688187317,0.00017899359974726182,1.071036880784224,1.071167587261676,1.0708407911543154,1.9974912486368535,0.13905354911602041,2.001359537914165,2.1576607703714688,1.778004499431877,0.0,0.08408329204355285,0.0,0.0
516151,2.5,20.3,-0.04,-0.03,1.07,-0.02,1.39,1.68,1.071167587261676,2.1805733191066974,1.0711022280402038,0.0001461476622183443,1.071102236016712,1.071167587261676,1.0708407911543154,2.0780050125718175,0.08699976813638292,2.079461468746175,2.1805733191066974,1.9858499439786481,0.0,0.07765307463894251,0.0,-0.09999999999999787
517151,2.5,20.3,-0.04,-0.03,1.06,0.03,1.42,1.51,1.0611785900591852,2.0730171248689673,1.0691697878211779,0.004467215354366552,1.0691772537797464,1.071167587261676,1.0611785900591852,2.061076283471317,0.07503793799046636,2.062168761280221,2.1805733191066974,1.9858499439786481,0.0044721359549953115,0.07300684899981164,0.0,0.0
518151,2.5,20.4,-0.04,-0.03,1.06,0.05,1.33,1.59,1.0611785900591852,2.073523571122354,1.0671719883806798,0.005471199094661569,1.0671832082636985,1.071167587261676,1.0611785900591852,2.0650353342981083,0.07507552945639608,2.0661268112098057,2.1805733191066974,1.9858499439786481,0.0054772255750482795,0.07259476565759579,0.0,0.09999999999999787
519151,2.5,20.4,-0.03,-0.03,1.07,0.0,1.44,1.56,1.0708407911543154,2.123016721554496,1.0671066291592075,0.00541317888048612,1.0671176130117994,1.071167587261676,1.0611785900591852,2.092468689813278,0.06299585451967821,2.0932271735289505,2.1805733191066974,2.012212712413874,0.0054772255750482795,0.06284902545689314,0.0,0.0
520151,2.5,20.4,-0.04,-0.03,1.07,0.03,1.24,1.57,1.071167587261676,2.000849819451725,1.0671066291592077,0.00541317888048612,1.0671176130117994,1.071167587261676,1.0611785900591852,2.090196111220848,0.06671034997913954,2.0910475843461813,2.1805733191066974,2.000849819451725,0.0054772255750482795,0.06220932406706565,0.0,0.0
521151,2.5,20.4,-0.04,-0.03,1.06,0.0,1.59,1.62,1.0611785900591852,2.2699118925632336,1.0651088297187095,0.0053829424158094675,1.0651197115817548,1.071167587261676,1.0611785900591852,2.108063825912155,0.10041729108347296,2.1099763031844696,2.2699118925632336,2.000849819451725,0.0054772255750483905,0.04062019203402723,0.0,0.0
522151,2.5,20.4,-0.04,-0.03,1.06,-0.06,1.37,1.54,1.0611785900591852,2.0620620747203513,1.0651088297187095,0.0053829424158094675,1.0651197115817546,1.071167587261676,1.0611785900591852,2.105872815882432,0.10148696545384754,2.1078282662494114,2.2699118925632336,2.000849819451725,0.0054772255750483905,0.03049590137840207,0.0,0.0
523151,2.5,20.4,-0.04,-0.03,1.07,-0.08,1.42,1.47,1.071167587261676,2.0454094944533723,1.0671066291592075,0.005413178880486188,1.0671176130117992,1.071167587261676,1.0611785900591852,2.1002500005486353,0.10446252434296419,2.1023272818474292,2.2699118925632336,2.000849819451725,0.0054772255750482795,0.05449770638184071,0.0,0.0
524151,2.5,20.4,-0.04,-0.03,1.07,0.0,1.36,1.62,1.071167587261676,2.115183207195065,1.0671719883806798,0.005471199094661638,1.0671832082636983,1.071167587261676,1.0611785900591852,2.0986832976767493,0.10409380415562655,2.1007474860153947,2.2699118925632336,2.000849819451725,0.0054772255750482795,0.06268971208165879,0.0,0.0
525151,2.5,20.4,-0.04,-0.03,1.07,0.0,1.42,1.59,1.071167587261676,2.131783291050007,1.0671719883806796,0.005471199094661638,1.0671832082636983,1.071167587261676,1.0611785900591852,2.124869991996406,0.08865323676706718,2.126348983586655,2.2699118925632336,2.0454094944533723,0.0054772255750482795,0.06379655163785312,0.0,0.0
526151,2.5,20.3,-0.04,-0.03,1.07,-0.03,1.28,1.5,1.071167587261676,1.9721308273033005,1.0691697878211779,0.004467215354366749,1.0691772537797464,1.071167587261676,1.0611785900591852,2.0653137789444194,0.06323561595877997,2.0660880910551707,2.131783291050007,1.9721308273033005,0.0044721359549953115,0.061886993794183866,0.0,-0.09999999999999787
527151,2.5,20.3,-0.04,-0.03,1.07,0.0,1.39,1.5,1.071167587261676,2.0450183373260984,1.071167587261676,0.0,1.071167587261676,1.071167587261676,1.071167587261676,2.0619050314655687,0.06391049615672259,2.062697263293865,2.131783291050007,1.9721308273033005,0.0,0.06503845017281226,0.0,0.0
528151,2.5,20.4,-0.04,-0.03,1.08,-0.06,1.31,1.5,1.0811567878897121,1.9924106002528696,1.0731654273872833,0.0044673063290365505,1.0731728658515367,1.0811567878897121,1.071167587261676,2.0513052526254683,0.07129832176663262,2.052296274907695,2.131783291050007,1.9721308273033005,0.004472135954995088,0.058480766076389246,0.0,0.09999999999999787
529151,2.5,20.4,-0.04,-0.03,1.07,-0.06,1.42,1.51,1.071167587261676,2.0736682473336954,1.0731654273872833,0.0044673063290365505,1.0731728658515367,1.0811567878897121,1.071167587261676,2.043002260653194,0.06404844810926054,2.0438052744818913,2.131783291050007,1.9721308273033005,0.004472135954995088,0.03937003938125337,0.0,0.0
530151,2.5,20.4,-0.04,-0.03,1.07,-0.08,1.37,1.63,1.071167587261676,2.130774507074834,1.073165427387283,0.0044673063290365505,1.0731728658515367,1.0811567878897121,1.071167587261676,2.0428005038581594,0.06369950387439849,2.0435948717884376,2.130774507074834,1.9721308273033005,0.004472135954995088,0.05718391382968991,0.0,0.0
531151,2.5,20.4,-0.04,-0.03,1.07,0.02,1.3,1.53,1.071167587261676,2.0078097519436446,1.073165427387283,0.0044673063290365505,1.0731728658515367,1.0811567878897121,1.071167587261676,2.0499362887862285,0.055240518593364395,2.050531638380642,2.130774507074834,1.9924106002528696,0.004472135954995088,0.05504543578609744,0.0,0.0
532151,2.5,20.4,-0.04,-0.03,1.06,-0.03,1.33,1.56,1.0611785900591852,2.050219500443794,1.071167627946785,0.007063359581146869,1.071186258313651,1.0811567878897121,1.0611785900591852,2.0509765214097677,0.055173687389413466,2.051570130412314,2.130774507074834,1.9924106002528696,0.0070710678118627015,0.0522494019188864,0.0,0.0
533151,2.5,20.4,-0.03,-0.03,1.06,0.06,1.37,1.51,1.0608487168300673,2.0397548872352287,1.067106013734856,0.005562761331545033,1.0671176130117992,1.071167587261676,1.0608487168300673,2.0604453788062393,0.04589173338194377,2.060854191834056,2.130774507074834,2.0078097519436446,0.0054772255750482795,0.05019960160082271,0.0,0.0
534151,2.5,20.4,-0.04,-0.03,1.07,0.03,1.31,1.62,1.071167587261676,2.0836026492592103,1.0671060137348563,0.005562761331545033,1.0671176130117992,1.071167587261676,1.0608487168300673,2.0624322591913424,0.046813142453834514,2.06285724178868,2.130774507074834,2.0078097519436446,0.0054772255750482795,0.053385391268410125,0.0,0.0
535151,2.5,20.4,-0.04,-0.03,1.06,-0.03,1.39,1.47,1.0611785900591852,2.0233388248140742,1.065108214294358,0.00553306455370331,1.0651197115817548,1.071167587261676,1.0608487168300673,2.0409451227391906,0.028788147850650106,2.0411075424876564,2.0836026492592103,2.0078097519436446,0.0054772255750483905,0.05630275304886405,0.0,0.0
536151,2.5,20.3,-0.04,-0.03,1.07,0.03,1.37,1.62,1.071167587261676,2.1218388251702813,1.065108214294358,0.00553306455370331,1.0651197115817548,1.071167587261676,1.0608487168300673,2.0637509373845178,0.03924392377729587,2.0640494180130475,2.1218388251702813,2.0233388248140742,0.0054772255750483905,0.06655824517579548,0.0,-0.09999999999999787
537151,2.5,20.3,-0.04,-0.03,1.06,-0.11,1.42,1.57,1.0611785900591852,2.119764137822885,1.065108214294358,0.00553306455370331,1.0651197115817548,1.071167587261676,1.0608487168300673,2.077659864860336,0.04513155695792202,2.078051972401075,2.1218388251702813,2.0233388248140742,0.0054772255750483905,0.0668580586083779,0.0,0.0
538151,2.5,20.4,-0.03,-0.03,1.07,-0.03,1.42,1.57,1.0708407911543154,2.1171206862151246,1.0671066291592077,0.0054131788804859865,1.0671176130117994,1.071167587261676,1.0611785900591852,2.093133024656315,0.042043743460417796,2.0934708022802706,2.1218388251702813,2.0233388248140742,0.0054772255750482795,0.06123724357677479,0.0,0.09999999999999787
539151,2.5,20.4,-0.03,-0.03,1.07,-0.08,1.37,1.57,1.0708407911543154,2.085233799841159,1.0670412699377354,0.005353532673037145,1.067052013727541,1.071167587261676,1.0611785900591852,2.093459254772705,0.041957547067506734,2.0937955965184374,2.1218388251702813,2.0233388248140742,0.0054772255750482795,0.054772255758561574,0.0,0.0
540151,2.5,20.4,-0.04,-0.03,1.06,0.03,1.33,1.57,1.0611785900591852,2.0578386720051696,1.0670412699377354,0.005353532673037145,1.0670520137275408,1.071167587261676,1.0611785900591852,2.1003592242109237,0.028087569989066582,2.1005094620115377,2.1218388251702813,2.0578386720051696,0.0054772255750482795,0.022360679794702118,0.0,0.0
541151,2.5,20.4,-0.04,-0.03,1.07,-0.09,1.48,1.5,1.071167587261676,2.1091467469097545,1.0670412699377354,0.005353532673037145,1.0670520137275408,1.071167587261676,1.0611785900591852,2.0978208085588186,0.026169046024155665,2.0979513817054958,2.119764137822885,2.0578386720051696,0.0054772255750482795,0.031304951699073026,0.0,0.0
542151,2.5,20.4,-0.04,-0.03,1.07,-0.03,1.39,1.54,1.071167587261676,2.074752997346913,1.0690390693782337,0.0043971784874602265,1.069046303955072,1.071167587261676,1.0611785900591852,2.0888185804636246,0.024416641562588923,2.0889327418564725,2.1171206862151246,2.0578386720051696,0.0044721359549953115,0.03082207002914175,0.0,0.0
543151,2.5,20.4,-0.03,-0.03,1.07,-0.03,1.33,1.65,1.0708407911543154,2.1195046591125957,1.0690390693782335,0.0043971784874602265,1.069046303955072,1.071167587261676,1.0611785900591852,2.0892953750431187,0.025120604632006834,2.0894161864023166,2.1195046591125957,2.0578386720051696,0.0044721359549953115,0.05504543578609629,0.0,0.0
544151,2.5,20.4,-0.04,-0.02,1.07,0.05,1.4,1.59,1.0709341716464182,2.1191035840656776,1.069057745476654,0.0044069315250960615,1.0690650120549265,1.071167587261676,1.0611785900591852,2.096069331888022,0.028137073335901163,2.0962204082586355,2.1195046591125957,2.0578386720051696,0.0044721359549953115,0.05612486080945978,0.0,0.0
545151,2.5,20.4,-0.03,-0.03,1.07,0.02,1.33,1.6,1.0708407911543154,2.0806969986040738,1.07099018569568,0.00016637131888957573,1.0709901960335586,1.071167587261676,1.0708407911543154,2.1006409972078033,0.021430143724285092,2.1007284450875607,2.1195046591125957,2.074752997346913,0.0,0.057706152192649365,0.0,0.0
546151,2.5,20.4,-0.03,-0.03,1.07,-0.03,1.31,1.62,1.0708407911543154,2.0836026492592103,1.0709248264742082,0.00014160326374307273,1.0709248339636168,1.071167587261676,1.0708407911543154,2.0955321776776943,0.0219343428100913,2.0956240120785026,2.1195046591125957,2.074752997346913,0.0,0.040620192034025594,0.0,0.0
547151,2.5,20.4,-0.04,-0.04,1.07,0.0,1.54,1.65,1.0714942836991712,2.2570112981551507,1.0709901657617071,0.0002846965735160097,1.0709901960335584,1.0714942836991712,1.0708407911543154,2.131983837839342,0.07232664783864146,2.1329650723816367,2.2570112981551507,2.0806969986040738,0.0,0.027748873866898224,0.0,0.0
548151,2.5,20.4,-0.03,-0.03,1.07,-0.12,1.28,1.47,1.0708407911543154,1.9528696833122274,1.0709901657617071,0.0002846965735160097,1.0709901960335584,1.0714942836991712,1.0708407911543154,2.0986568426792678,0.10873969303865813,2.100909326934411,2.2570112981551507,1.9528696833122274,0.0,0.06877499546260381,0.0,0.0
549151,2.5,20.4,-0.04,-0.03,1.06,0.02,1.37,1.6,1.0611785900591852,2.1064899714928624,1.0690390494442605,0.004403232237806307,1.069046303955072,1.0714942836991712,1.0611785900591852,2.096134120164705,0.10829214121743358,2.0983707965943483,2.2570112981551507,1.9528696833122274,0.0044721359549953115,0.06906518660570728,0.0,0.0
550151,2.5,20.4,-0.04,-0.03,1.06,-0.06,1.42,1.6,1.0611785900591852,2.1400934559032696,1.0671066092252346,0.005418088664703354,1.0671176130117994,1.0714942836991712,1.0611785900591852,2.108013411624544,0.10942723843539466,2.110284341030848,2.2570112981551507,1.9528696833122274,0.0054772255750482795,0.06906518660570728,0.0,0.0
551151,2.5,20.4,-0.04,-0.03,1.06,-0.06,1.37,1.56,1.0611785900591852,2.077041164734103,1.0651741690062084,0.005476048065607491,1.0651854298665562,1.0714942836991712,1.0611785900591852,2.106701114719523,0.1098317647458349,2.1089902797310374,2.2570112981551507,1.9528696833122274,0.0054772255750483905,0.06730527468840176,0.0,0.0
